iata_code,name,city_name,country_code
BCL,Barra del Colorado Airport,Pococi,CR
BCM,Bacău George Enescu International Airport,Bacău,RO
BCN,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES
BCO,Baco Airport,Jinka,ET
BCP,Bambu Airport,Bambu,PG
BCQ,Brak Airport,Brak,LY
BCR,Novo Campo Airport,Boca do Acre,BR
BCS,Southern Seaplane Airport,Belle Chasse,US
BCT,Boca Raton Airport,Boca Raton,US
BCU,Sir Abubakar Tafawa Balewa Bauchi State International Airport,Bauchi,NG
BCV,Hector Silva Airstrip,Belmopan,BZ
BCW,Benguera Island Airport,Benguera Island,MZ
BCX,Beloretsk Airport,Beloretsk,RU
BCZ,Milyakburra Airport,Bickerton Island,AU
BDA,L.F. Wade International Airport,Hamilton,BM
BDB,Bundaberg Airport,Bundaberg,AU
BDC,Barra do Corda Airport,Barra do Corda,BR
BDD,Badu Island Airport,Badu Island,AU
BDE,Baudette International Airport,Baudette,US
BDF,Rinkenberger Restricted Landing Area,Bradford,US
BDG,Blanding Municipal Airport,Blanding,US
BDH,Bandar Lengeh International Airport,Bandar Lengeh,IR
BDI,Bird Island Airport,Bird Island,SC
BDJ,Syamsudin Noor International Airport,Banjarbaru,ID
BDK,Soko Airport,Bondoukou,CI
BDL,Bradley International Airport,Hartford,US
BDM,Bandırma Airport,Bandırma,TR
BDN,Talhar Airport,Badin,PK
BDO,Husein Sastranegara International Airport,Bandung,ID
BDP,Bhadrapur Airport,Bhadrapur,NP
BDQ,Vadodara International Airport,Vadodara,IN
BDR,Igor I Sikorsky Memorial Airport,Bridgeport,US
BDS,Brindisi Airport,Brindisi,IT
BDT,Gbadolite Airport,Gbadolite,CD
BDU,Bardufoss Airport,Målselv,NO
BDV,Moba Airport,Moba,CD
BDX,Broadus Airport,Broadus,US
BDY,Bandon State Airport,Bandon,US
BEB,Benbecula Airport,Balivanich,GB
BEC,Beech Factory Airport,Wichita,US
BED,Laurence G Hanscom Field,Bedford,US
BEE,Beagle Bay Airport,Dampier Peninsula,AU
BEF,Bluefields Airport,Bluefields,NI
BEG,Belgrade Nikola Tesla Airport,Belgrade,RS
BEH,Southwest Michigan Regional Airport,Benton Harbor,US
BEI,Beica Airport,Beica,ET
BEJ,Kalimarau Airport,Tanjung Redeb - Borneo Island,ID
BEK,Bareilly Air Force Station,Bareilly,IN
BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,BR
BEM,Beni Mellal Airport,Oulad Yaich,MA
BEN,Benina International Airport,Benina,LY
BEO,Lake Macquarie Airport,City of Lake Macquarie,AU
BEP,Bellary Airport,Bellary,IN
BEQ,RAF Honington,"Bury Saint Edmunds, Suffolk",GB
BER,Berlin Brandenburg Airport,Berlin,DE
BES,Brest Bretagne airport,Brest,FR
BET,Bethel Airport,Bethel,US
BEU,Bedourie Airport,Bedourie,AU
BEV,Beersheba (Teyman) Airport,Beersheba,IL
BEW,Beira International Airport,Beira,MZ
BEX,RAF Benson,"Wallingford, Oxfordshire",GB
BEY,Beirut Rafic Hariri International Airport,Beirut,LB
BEZ,Beru Airport,Beru,KI
BFA,Bahía Negra Airport,Bahía Negra,PY
BFD,Bradford Regional Airport,Bradford,US
BFE,Bielefeld Airport,Bielefeld,DE
BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,US
BFG,Bullfrog Basin Airport,Bullfrog,US
BFH,Bacacheri Airport,Curitiba,BR
BFI,King County International Airport - Boeing Field,Seattle,US
BFJ,Bijie Feixiong Airport,Bijie,CN
BFK,Buckley Space Force Base,Aurora,US
BFL,Meadows Field,Bakersfield,US
BFM,Mobile Downtown Airport,Mobile,US
BFN,Bram Fischer International Airport,Bloemfontein,ZA
BFO,Buffalo Range Airport,Chiredzi,ZW
BFP,Beaver County Airport,Beaver Falls,US
BFQ,Bahia Piña Airport,Puerto Piña,PA
BFR,Virgil I Grissom Municipal Airport,Bedford,US
BFS,Belfast International Airport,Belfast,GB
BFT,Beaufort Executive Airport,Beaufort,US
BFU,Bengbu Renheji Airport,Bengbu,CN
BFV,Buri Ram Airport,Buriram,TH
BFW,Sidi Bel Abbes Airport,Sidi Bel Abbès,DZ
BFX,Bafoussam Airport,Bafoussam,CM
BFY,Bengbu Tenghu Airport,Bengbu,CN
BGA,Palonegro Airport,Bucaramanga,CO
BGB,Booue Airport,Booue,GA
BGC,Bragança Airport,Bragança,PT
BGD,Hutchinson County Airport,Borger,US
BGE,Decatur County Industrial Air Park,Bainbridge,US
BGF,Bangui M'Poko International Airport,Bangui,CF
BGG,Bingöl Airport,Bingöl,TR
BGH,Abbaye Airport,Boghe,MR
BGI,Grantley Adams International Airport,Bridgetown,BB
BGJ,Borgarfjörður eystri Airport,Borgarfjörður eystri,IS
BGK,Big Creek Airport,Big Creek,BZ
BGL,Baglung Airport,Baglung,NP
BGM,Greater Binghamton/Edwin A Link field,Binghamton,US
BGN,Belaya Gora Airport,Belaya Gora,RU
BGO,"Bergen Airport, Flesland",Bergen,NO
BGQ,Big Lake Airport,Big Lake,US
BGR,Bangor International Airport,Bangor,US
BGS,Boguchany Airport,Boguchany,RU
BGT,Bagdad Airport,Bagdad,US
BGU,Bangassou Airport,Bangassou,CF
BGV,Aeroclube de Bento Gonçalves Airport,Bento Gonçalves,BR
BGW,Baghdad International Airport / New Al Muthana Air Base,Baghdad,IQ
BGX,Comandante Gustavo Kraemer Airport,Bagé,BR
BGY,Il Caravaggio International Airport,Orio al Serio (BG),IT
BHA,Los Perales Airport,Bahía de Caraquez,EC
BHB,Hancock County-Bar Harbor Airport,Bar Harbor,US
BHC,Bhurban Heliport,Bhurban,PK
BHD,George Best Belfast City Airport,Belfast,GB
BHE,Woodbourne Airport,Blenheim,NZ
BHF,Cupica Airport,Bahía Solano,CO
BHG,Brus Laguna Airport,Brus Laguna,HN
BHH,Bisha Airport,Bisha,SA
BHI,Comandante Espora Airport,Bahía Blanca,AR
BHJ,Bhuj Airport,Bhuj,IN
BHK,Bukhara International Airport,Bukhara,UZ
BHL,Bahía de los Ángeles Airport,Ensenada,MX
BHM,Birmingham-Shuttlesworth International Airport,Birmingham,US
BHN,Beihan Airport,Beihan,YE
BHO,Raja Bhoj International Airport,Bhopal,IN
BHP,Bhojpur Airport,Bhojpur,NP
BHQ,Broken Hill Airport,Broken Hill,AU
BHR,Bharatpur Airport,Bharatpur,NP
BHS,Bathurst Airport,Bathurst,AU
BHT,Brighton Downs Airport,Brighton Downs,AU
BHU,Bhavnagar Airport,Bhavnagar,IN
BHV,Bahawalpur Airport,Bahawalpur,PK
BHW,Bhagatanwala Airport,Bhagatanwala,PK
BHX,Birmingham Airport,"Birmingham, West Midlands",GB
BHY,Beihai Fucheng Airport,Beihai,CN
BIA,Bastia-Poretta International airport,Bastia,FR
BIB,Baidoa Airport,Baidoa,SO
BIC,Aérodrome de Belle Île,Bangor,FR
BID,Block Island State Airport,Block Island,US
BIE,Beatrice Municipal Airport,Beatrice,US
BIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,US
BIG,Allen Army Airfield,Delta Junction Ft Greely,US
BIH,Eastern Sierra Regional Airport,Bishop,US
BII,Bikini Atoll Airport,Bikini Atoll,MH
BIK,Frans Kaisiepo Airport,Biak,ID
BIL,Billings Logan International Airport,Billings,US
BIM,South Bimini Airport,South Bimini,BS
BIN,Bamyan Airport,Bamyan,AF
BIO,Bilbao Airport,Bilbao,ES
BIQ,Biarritz Pays Basque airport,Biarritz,FR
BIR,Biratnagar Airport,Biratnagar,NP
BIS,Bismarck Municipal Airport,Bismarck,US
BIT,Baitadi Airport,Baitadi,NP
BIU,Bildudalur Airport,Bildudalur,IS
BIV,Bria Airport,Bria,CF
BIX,Keesler Air Force Base,Biloxi,US
BIY,Bisho Airport,Bisho,ZA
BJA,Soummam–Abane Ramdane Airport,Béjaïa,DZ
BJB,Bojnord Airport,Bojnord,IR
BJC,Rocky Mountain Metropolitan Airport,Denver,US
BJE,Baleela Airport,Baleela Base Camp,SD
BJF,Båtsfjord Airport,Båtsfjord,NO
BJH,Bajhang Airport,Bajhang,NP
BJI,Bemidji Regional Airport,Bemidji,US
BJJ,Wayne County Airport,Wooster,US
BJK,Benjina Airport,Maikoor Island,ID
BJL,Banjul International Airport,Yundum,GM
BJM,Bujumbura Melchior Ndadaye International Airport,Bujumbura,BI
BJO,Bermejo Airport,Bermejo,BO
BJP,Estadual Arthur Siqueira Airport,Bragança Paulista,BR
BJQ,Bahja Airport,Bahja,OM
BJR,Bahir Dar Airport,Bahir Dar,ET
BJT,Bentota River Waterdrome,Bentota,LK
BJU,Bajura Airport,Bajura,NP
BJV,Milas Bodrum International Airport,Bodrum,TR
BJW,Bajawa Soa (Turelelo) Airport,"Soa, Ngada",ID
BJX,Guanajuato International Airport,Silao,MX
BJY,Batajnica Air Base,Zemun,RS
BJZ,Badajoz Airport,Badajoz,ES
BKA,Baykit Airport,Baykit,RU
BKB,Nal Airport,Bikaner,IN
BKC,Buckland Airport,Buckland,US
BKD,Stephens County Airport,Breckenridge,US
BKE,Baker City Municipal Airport,Baker City,US
BKF,Lake Brooks Seaplane Base,Katmai National Park,US
BKG,Branson Airport,Branson,US
BKH,Barking Sands Airport,Kekaha,US
BKI,Kota Kinabalu International Airport,Kota Kinabalu,MY
BKJ,Boké Baralande Airport,Boké,GN
BKK,Suvarnabhumi Airport,Bangkok,TH
BKL,Burke Lakefront Airport,Cleveland,US
BKM,Bakalalan Airport,Bakalalan,MY
BKN,Balkanabat International Airport,Balkanabat,TM
BKO,Modibo Keita International Airport,Bamako,ML
BKQ,Blackall Airport,Blackall,AU
BKR,Bokoro Airport,Bokoro,TD
BKS,Fatmawati Soekarno Airport,Bengkulu,ID
BKT,Allen C Perkinson Blackstone Army Air Field,Blackstone,US
BKU,Betioky Airport,Betioky,MG
BKV,Bailing Airport,Bailingmiao,CN
BKW,Raleigh County Memorial Airport,Beaver,US
BKX,Brookings Regional Airport,Brookings,US
BKY,Bukavu Kavumu Airport,Kamakombe,CD
BKZ,Bukoba Airport,Bukoba,TZ
BLA,General José Antonio Anzoategui International Airport,Barcelona,VE
BLB,Panamá Pacífico International Airport,Panamá City,PA
BLC,Bali Airport,Bali,CM
BLD,Boulder City Municipal Airport,Boulder City,US
BLE,Dala Airport,Borlange,SE
BLF,Mercer County Airport,Bluefield,US
BLG,Belaga Airport,Belaga,MY
BLH,Blythe Airport,Blythe,US
BLI,Bellingham International Airport,Bellingham,US
BLJ,Batna Mostefa Ben Boulaid Airport,Batna,DZ
BLK,Blackpool Airport,Blackpool,GB
BLL,Billund Airport,Billund,DK
BLM,Monmouth Executive Airport,Belmar/Farmingdale,US
BLN,Benalla Airport,Benalla,AU
BLO,Blönduós Airport,Blönduós,IS
BLP,Huallaga Airport,Bellavista,PE
BLQ,Bologna Guglielmo Marconi Airport,Bologna,IT
BLR,Kempegowda International Airport Bengaluru,Bengaluru,IN
BLU,Blue Canyon Nyack Airport,Emigrant Gap,US
BLV,Scott AFB/Midamerica Airport,Belleville,US
BLW,Beledweyne Airport,Beledweyne,SO
BLX,Belluno Arturo dell'Oro Airport,Belluno (BL),IT
BLY,Belmullet Aerodrome,Belmullet,IE
BLZ,Chileka International Airport,Blantyre,MW
BMA,Stockholm-Bromma Airport,Stockholm,SE
BMB,Bumba Airport,Bumba,CD
BMC,Brigham City Regional Airport,Brigham City,US
BMD,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,MG
BME,Broome International Airport,Broome,AU
BMF,Bakouma Airport,Bakouma,CF
BMG,Monroe County Airport,Bloomington,US
BMH,Bomai Airport,Bomai,PG
BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US
BMJ,Baramita Airport,Baramita,GY
BMK,Borkum Airport,Borkum,DE
BML,Berlin Regional Airport,Berlin,US
BMM,Bitam Airport,Bitam,GA
BMN,Bamarni Airport,Bamarni,IQ
BMO,Banmaw Airport,Banmaw,MM
BMQ,Bamburi Airport,Bamburi,KE
BMR,Baltrum Airport,Baltrum,DE
BMS,Sócrates Mariani Bittencourt Airport,Brumado,BR
BMT,Beaumont Municipal Airport,Beaumont,US
BMU,Sultan Muhammad Salahuddin Airport,Bima,ID
BMV,Buon Ma Thuot Airport,Buon Ma Thuot,VN
BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,DZ
BMX,Big Mountain Airport,Big Mountain,US
BMY,Île Art - Waala Airport,Waala,NC
BMZ,Bamu Airport,Bamu,PG
BNA,Nashville International Airport,Nashville,US
BNB,Boende Airport,Boende,CD
BNC,Beni Airport,Beni,CD
BND,Bandar Abbas International Airport,Bandar Abbas,IR
BNE,Brisbane International Airport,Brisbane,AU
BNF,Baranof Warm Springs Float and Seaplane Base,Baranof,US
BNG,Banning Municipal Airport,Banning,US
BNH,Cape Air Seaplanes on Boston Harbor Seaplane Base,Boston,US
BNI,Benin Airport,Benin,NG
BNK,Ballina Byron Gateway Airport,Ballina,AU
BNL,Barnwell Regional Airport,Barnwell,US
BNM,Bodinumu Airport,Bodinumu,PG
BNN,"Brønnøysund Airport, Brønnøy",Brønnøy,NO
BNO,Burns Municipal Airport,Burns,US
BNP,Bannu Airport,Bannu,PK
BNR,Banfora Airport,Banfora,BF
BNS,Barinas Airport,Barinas,VE
BNT,Bundi Airport,Bundi,PG
BNU,Blumenau Airport,Blumenau,BR
BNV,Boana Airport,Boana,PG
BNW,Boone Municipal Airport,Boone,US
BNX,Banja Luka International Airport,Mahovljani,BA
BNY,Bellona/Anua Airport,Anua,SB
BOA,Boma Airport,Boma,CD
BOB,Bora Bora Airport,Motu Mute,PF
BOC,"Bocas del Toro ""Isla Colón"" International Airport",Isla Colón,PA
BOD,Bordeaux–Mérignac Airport,Bordeaux,FR
BOE,Boundji Airport,Boundji,CG
BOG,El Dorado International Airport,Bogota,CO
BOH,Bournemouth Airport,Bournemouth,GB
BOI,Boise Air Terminal/Gowen Field,Boise,US
BOJ,Burgas Airport,Burgas,BG
BOK,Brookings Airport,Brookings,US
BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN
BON,Flamingo International Airport,Kralendijk,BQ
BOO,Bodø Airport,Bodø,NO
BOP,Bouar Airport,Bouar,CF
BOR,Bokeo International Airport,Ton Phueng,LA
BOS,Boston Logan International Airport,Boston,US
BOT,Bosset Airport,Bosset,PG
BOU,Bourges airport,Bourges,FR
BOV,Boang Airport,Boang Island,PG
BOW,Bartow Executive Airport,Bartow,US
BOY,Bobo Dioulasso Airport,Bobo Dioulasso,BF
BOZ,Bozoum Airport,Bozoum,CF
BPA,Borongan Airport,Borongan City,PH
BPC,Bamenda Airport,Bamenda,CM
BPD,Bapi Airstrip,Bapi,PG
BPE,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN
BPF,Batuna Aerodrome,Batuna Mission Station,SB
BPG,Barra do Garças Airport,Barra do Garças,BR
BPH,Bislig Airport,Bislig,PH
BPI,Miley Memorial Field,Big Piney,US
BPK,Biangabip Airport,Biangabip,PG
BPL,Bole Alashankou Airport,Bole,CN
BPM,Begumpet Airport,Hyderabad,IN
BPN,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID
BPS,Porto Seguro International Airport,Porto Seguro,BR
BPT,Jack Brooks Regional Airport,Beaumont/Port Arthur,US
BPX,Qamdo Bangda Airport,Bangda,CN
BPY,Besalampy Airport,Besalampy,MG
BQA,Dr. Juan C. Angara Airport,Baler,PH
BQB,Busselton Margaret River Regional Airport,Busselton,AU
BQE,Bubaque Airport,Bubaque,GW
BQG,Bogorodskoye Airport,Bogorodskoye,RU
BQH,London Biggin Hill Airport,London,GB
BQI,Bagani Airport,Bagani,NA
BQJ,Batagay Airport,Batagay,RU
BQK,Brunswick Golden Isles Airport,Brunswick,US
BQN,Rafael Hernández International Airport,Aguadilla,PR
BQO,Bouna Airport,Bouna,CI
BQQ,Barra Airport,Barra,BR
BQS,Ignatyevo Airport,Blagoveschensk,RU
BQT,Brest International Airport,Brest,BY
BQU,J F Mitchell Airport,Bequia,VC
BQV,Bartlett Cove Seaplane Base,Gustavus,US
BQW,Balgo Hill Airport,Balgo,AU
BRA,Dom Ricardo Weberberger Airport,Barreiras,BR
BRB,Barreirinhas National Airport,Barreirinhas,BR
BRC,Teniente Luis Candelaria International Airport,San Carlos de Bariloche,AR
BRD,Brainerd Lakes Regional Airport,Brainerd,US
BRE,Bremen Airport,Bremen,DE
BRG,Siau/Sitaro Airport,Balirangen,ID
BRH,Brahman Airstrip,Brahman Mission,PG
BRI,Bari Karol Wojtyła International Airport,Bari,IT
BRL,Southeast Iowa Regional Airport,Burlington,US
BRM,Jacinto Lara International Airport,Barquisimeto,VE
BRN,Bern Airport,Bern,CH
BRO,Brownsville South Padre Island International Airport,Brownsville,US
BRP,Biaru Airport,Biaru,PG
BRQ,Brno-Tuřany Airport,Brno,CZ
BRR,Barra Airport,Eoligarry,GB
BRS,Bristol Airport,Bristol,GB
BRT,Bathurst Island Airport,Wurrumiyanga,AU
BRU,Brussels Airport,Zaventem,BE
BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,US
BRX,Maria Montez International Airport,Barahona,DO
BRY,Samuels Field,Bardstown,US
BSA,Bender Qassim International Airport,Bosaso,SO
BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR
BSC,José Celestino Mutis Airport,Bahía Solano,CO
BSD,Baoshan Yunrui Airport,Baoshan (Longyang),CN
BSE,Sematan Airport,Sematan,MY
BSF,Bradshaw Army Airfield,Waimea (Kamuela),US
BSG,Bata International Airport,Bata,GQ
BSI,Balesin Island Airport,Balesin,PH
BSJ,Bairnsdale Airport,Bairnsdale,AU
BSK,Biskra - Mohamed Khider Airport,Biskra,DZ
BSL,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR
BSM,Bishe Kola Air Base,Amol,IR
BSN,Bossangoa Airport,Bossangoa,CF
BSO,Basco Airport,Basco,PH
BSP,Bensbach Airport,Bensbach,PG
BSQ,Bisbee Municipal Airport,Bisbee,US
BSR,Basra International Airport,Basra,IQ
BSS,Balsas Airport,Balsas,BR
BST,Bost Airport,Lashkar Gah,AF
BSU,Basankusu Airport,Basankusu,CD
BSV,Besakoa Airport,Besakoa,MG
BSW,Boswell Bay Airport,Boswell Bay,US
BSX,Pathein Airport,Pathein,MM
BSY,Baardheere Airport,Baardheere,SO
BSZ,Manas International Airport,Bishkek,KG
BTA,Bertoua Airport,Bertoua,CM
BTB,Betou Airport,Betou,CG
BTC,Batticaloa International Airport,Batticaloa,LK
BTF,Skypark Airport,Bountiful,US
BTG,Batangafo Airport,Batangafo,CF
BTH,Hang Nadim International Airport,Batam,ID
BTI,Barter Island Long Range Radar Station Airport,Barter Island,US
BTJ,Sultan Iskandar Muda International Airport,Banda Aceh,ID
BTK,Bratsk Airport,Bratsk,RU
BTL,Battle Creek Executive Airport at Kellogg Field,Battle Creek,US
BTM,Bert Mooney Airport,Butte,US
BTN,Marlboro County Jetport - H E Avent Field Airport,Bennettsville,US
BTO,Botopasi Airport,Botopasi,SR
BTP,Pittsburgh/Butler Regional Airport,Butler,US
BTQ,Butare Airport,Butare,RW
BTR,Baton Rouge Metropolitan Airport,Baton Rouge,US
BTS,M. R. Štefánik Airport,Bratislava,SK
BTT,Bettles Airport,Bettles,US
BTU,Bintulu Airport,Bintulu,MY
BTV,Patrick Leahy Burlington International Airport,Burlington,US
BTW,Bersujud Airport,Batu Licin,ID
BTY,Beatty Airport,Beatty,US
BTZ,Betong International Airport,Betong,TH
BUA,Buka Airport,Buka Island,PG
BUB,Cram Field,Burwell,US
BUD,Budapest Liszt Ferenc International Airport,Budapest,HU
BUF,Buffalo Niagara International Airport,Buffalo,US
BUG,Benguela Airport,Benguela,AO
BUI,Bokondini Airport,Bokondini,ID
BUJ,Bou Saada Airport,Ouled Sidi Brahim,DZ
BUK,Al-Bough Airport,Al-Bough,YE
BUL,Bulolo Airport,Bulolo,PG
BUM,Butler Memorial Airport,Butler,US
BUN,Gerardo Tobar López Airport,Buenaventura,CO
BUO,Burao Airport,Burao,SO
BUQ,Joshua Mqabuko Nkomo International Airport,Bulawayo,ZW
BUR,Hollywood Burbank Airport,Burbank,US
BUS,Alexander Kartveli Batumi International Airport,Batumi,GE
BUT,Bathpalathang Airport,Jakar,BT
BUU,Muara Bungo Airport,Muara Bungo,ID
BUV,Placeres Airport,Bella Union,UY
BUW,Betoambari Airport,Bau Bau,ID
BUX,Bunia Airport,Bunia,CD
BUZ,Bushehr Airport,Bushehr,IR
BVA,Beauvais-Tillé airport,Beauvais,FR
BVB,Atlas Brasil Cantanhede International Airport,Boa Vista,BR
BVC,Aristides Pereira International Airport,Rabil,CV
BVE,Brive Souillac airport,Brive,FR
BVG,Berlevåg Airport,Berlevåg,NO
BVH,Brigadeiro Camarão Airport,Vilhena,BR
BVJ,Bovanenkovo Airport,Bovanenkovo,RU
BVK,Huacaraje Airport,Itenes,BO
BVL,Baures Airport,Baures,BO
BVM,Belmonte Airport,Belmonte,BR
BVO,Bartlesville Municipal Airport,Bartlesville,US
BVS,Breves Airport,Breves,BR
BVU,Beluga Airport,Beluga,US
BVV,Burevestnik Airport,Kurilsk,RU
BVX,Batesville Regional Airport,Batesville,US
BVY,Beverly Regional Airport,Beverly / Danvers,US
BVZ,Beverley Springs Airport,Wunaamin Miliwundi Ranges,AU
BWA,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),NP
BWC,Brawley Municipal Airport,Brawley,US
BWD,Brownwood Regional Airport,Brownwood,US
BWE,Braunschweig-Wolfsburg Airport,Braunschweig,DE
BWF,Barrow Walney Island Airport,Barrow-in-Furness,GB
BWG,Bowling Green Warren County Regional Airport,Bowling Green,US
BWH,RMAF Butterworth Air Base,Butterworth,MY
BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US
BWK,Brač Airport,Gornji Humac,HR
BWL,Earl Henry Airport,Blackwell,US
BWM,Bowman Regional Airport,Bowman,US
BWN,Brunei International Airport,Bandar Seri Begawan,BN
BWO,Balakovo Airport,Balakovo,RU
BWP,Bewani Airport,Bewani,PG
BWT,Wynyard Airport,Burnie,AU
BWU,Sydney Bankstown Airport,Sydney,AU
BWW,Las Brujas Airport,Cayo Santa Maria,CU
BWX,Banyuwangi Airport,"Rogojampi, Banyuwangi",ID
BXA,George R Carr Memorial Air Field,Bogalusa,US
BXB,Babo Airport,Babo,ID
BXD,Bade Airport,Bade,ID
BXE,Bakel Airport,Bakel,SN
BXF,Bellburn Airstrip,Pumululu National Park,AU
BXH,Balkhash Airport,Balkhash,KZ
BXI,Boundiali Airport,Boundiali,CI
BXJ,Boralday Airport,Boralday,KZ
BXK,Buckeye Municipal Airport,Buckeye,US
BXL,Blue Lagoon Seaplane Base,Nanuya Lailai Island,FJ
BXM,Batom Airport,Batom,ID
BXN,Bodrum-Imsık Airport,Bodrum,TR
BXO,Buochs Airport,Buochs,CH
BXR,Bam Airport,Bam,IR
BXS,Borrego Valley Airport,Borrego Springs,US
BXT,LNG Badak Airport,Bontang-Borneo Island,ID
BXU,Bancasi Airport,Butuan,PH
BXV,Breiðdalsvík Airport,Breiðdalsvík,IS
BXW,Harun Thohir Airport,Bawean,ID
BXX,Borama Airport,Borama,SO
BXY,Baikonur Krayniy International Airport,Baikonur,KZ
BXZ,Bunsil Airport,Bunsil - Umboi Island,PG
BYA,Boundary Airport,Boundary,US
BYB,Dibba Airport,Dibba al Baya,OM
BYC,Yacuiba Airport,Yacuíba,BO
BYD,Al-Bayda Airport,Al-Bayda,YE
BYF,Albert Bray airport,Albert,FR
BYG,Johnson County Airport,Buffalo,US
BYH,Arkansas International Airport,Blytheville,US
BYI,Burley Municipal Airport,Burley,US
BYJ,Beja Airport / Airbase,Beja,PT
BYK,Bouaké Airport,Bouaké,CI
BYL,Bella Yella Airport,Beliyela,LR
BYM,Carlos Manuel de Cespedes Airport,Bayamo,CU
BYN,Bayankhongor Airport,Bayankhongor,MN
BYO,Bonito Airport,Bonito,BR
BYR,Læsø Airport,Læsø,DK
BYS,Bicycle Lake Army Air Field,Fort Irwin/Barstow,US
BYT,Bantry Aerodrome,Bantry,IE
BYU,Bayreuth Airport,Bindlach,DE
BYV,Beira Lake Seaplane Base,Colombo,LK
BYW,Blakely Island Airport,Blakely Island,US
BYX,Baniyala Airport,Baniyala,AU
BZA,San Pedro Airport,Bonanza,NI
BZB,Bazaruto Island Airport,Bazaruto Island,MZ
BZC,Umberto Modiano Airport,Cabo Frio,BR
BZE,Philip S. W. Goldson International Airport,Belize City,BZ
BZF,Benton Field,Redding,US
BZG,Ignacy Jan Paderewski Bydgoszcz Airport,Bydgoszcz,PL
BZH,Bumi Hills Airport,Bumi,ZW
BZI,Balıkesir Airport,Balıkesir,TR
BZJ,Bozhou Airport (under construction),Bozhou,CN
BZK,Bryansk International Airport,Bryansk,RU
BZL,Barisal Airport,Barisal,BD
BZM,Bemolanga Airport,Bemolanga,MG
BZN,Bozeman Yellowstone International Airport,Bozeman,US
BZO,Bolzano Airport,Bolzano (BZ),IT
BZP,Bizant Airport,Lakefield National Park,AU
BZR,Béziers Vias airport,Béziers,FR
BZT,Eagle Air Park,Brazoria,US
BZU,Buta Zega Airport,Buta,CD
BZV,Maya-Maya International Airport,Brazzaville,CG
BZX,Bazhong Enyang Airport,Bazhong,CN
BZY,Bălți-Leadoveni International Airport,Bălți,MD
BZZ,RAF Brize Norton,"Carterton, Oxfordshire",GB
CAA,El Aguacate Airport,El Aguacate,HN
CAB,Cabinda Airport,Cabinda,AO
CAC,Coronel Adalberto Mendes da Silva Airport,Cascavel,BR
CAD,Wexford County Airport,Cadillac,US
CAE,Columbia Metropolitan Airport,Columbia,US
CAF,Carauari Airport,Carauari,BR
CAG,Cagliari Elmas Airport,Cagliari,IT
CAH,Cà Mau Airport,Ca Mau City,VN
CAI,Cairo International Airport,Cairo,EG
CAJ,Canaima Airport,Canaima,VE
CAK,Akron Canton Regional Airport,Akron,US
CAL,Campbeltown Airport,Campbeltown,GB
CAM,Camiri Airport,Camiri,BO
CAN,Guangzhou Baiyun International Airport,Guangzhou (Huadu),CN
CAO,Clayton Municipal Airpark,Clayton,US
CAP,Cap Haitien International Airport,Cap Haitien,HT
CAQ,Juan H White Airport,Caucasia,CO
